Tipo_Pericia,Tipo_Local,Qtd_Objetos,Qtd_Fotos,Qtd_Fitas,Horario_Exame,Delegacia,Tecnica_Utilizada,Violencia_Domestica,Vitima_Idosa,Classificacao_Prioridade
Furto em Interior de Veículo,Via Pública,0,18,1,2023-06-27 00:32:00,DEAM (Mulher),Empoamento,True,False,0.2827
Latrocínio e/ou Tentativa de Latrocínio,DP,2,19,1,2023-10-18 15:04:00,3ª DP,Macrofotografia,True,False,0.8901
Roubo,Pátio,3,64,0,2023-02-11 00:56:00,2ª DP,"Macrofotografia, Luz forense/lanterna, Empoamento",True,True,0.6994
Roubo,DP,1,5,0,2023-07-12 03:44:00,DEAM (Mulher),Empoamento,True,False,0.5795
Pichação,Estabelecimento Comercial,0,24,7,2023-02-27 11:47:00,DEAM (Mulher),Empoamento,False,False,0.1107
Homicídio,Hospital,0,20,0,2023-03-19 20:31:00,3ª DP,"Empoamento, Macrofotografia",True,True,0.9804
Furto d'água,Via Pública,4,41,0,2023-01-13 11:33:00,1ª DP,"Macrofotografia, Luz forense/lanterna",False,True,0.2755
Marca em Animal,Terreno Baldio,2,150,1,2023-05-20 09:12:00,3ª DP,"Empoamento, Luz forense/lanterna",False,False,0.1555
Explosão (sem vítima),Terreno Baldio,1,10,0,2023-06-02 19:57:00,2ª DP,"Macrofotografia, Luz forense/lanterna, Empoamento",False,False,0.1996
Furto em Interior de Veículo,Pátio,0,10,8,2023-12-03 00:18:00,DHPP (Homicídios),"Empoamento, Macrofotografia, Luz forense/lanterna",True,True,0.4619
Ossada Encontrada,Terreno Baldio,0,40,0,2023-09-14 06:16:00,DCA (Criança e Adolescente),Empoamento,False,True,0.2943
Desmanche de Veículos,Terreno Baldio,0,17,0,2023-02-11 13:56:00,2ª DP,Empoamento,True,False,0.2984
Ossada Encontrada,Hospital,4,10,1,2023-02-05 16:32:00,3ª DP,Macrofotografia,False,False,0.1876
Ossada Encontrada,Pátio,0,62,0,2023-05-28 21:38:00,DCA (Criança e Adolescente),"Empoamento, Luz forense/lanterna",False,False,0.1835
Eletroplessão,Residência,1,7,0,2023-04-09 04:38:00,DHPP (Homicídios),"Empoamento, Luz forense/lanterna",False,False,0.1999
Ameaça,Residência,0,18,1,2023-01-25 02:27:00,DEAM (Mulher),Macrofotografia,False,True,0.3446
Latrocínio e/ou Tentativa de Latrocínio,Residência,12,19,4,2023-10-26 21:47:00,DEAM (Mulher),"Luz forense/lanterna, Empoamento",True,True,1.0
Furto,Área Rural,1,21,4,2023-05-13 02:46:00,3ª DP,"Luz forense/lanterna, Macrofotografia",True,False,0.2704
Pichação,Terreno Baldio,2,35,4,2023-11-06 04:32:00,3ª DP,Empoamento,False,False,0.1875
Roubo,Via Pública,0,9,1,2023-01-14 01:26:00,DCA (Criança e Adolescente),Macrofotografia,False,False,0.3602
Furto,Pátio,0,32,1,2023-05-19 08:45:00,DHPP (Homicídios),"Empoamento, Macrofotografia, Luz forense/lanterna",True,True,0.4091
Desmanche de Veículos,Estabelecimento Comercial,4,8,3,2023-06-20 20:22:00,DCA (Criança e Adolescente),"Empoamento, Luz forense/lanterna",False,False,0.1369
Dano Seguido de Lesão Corporal,DP,0,30,0,2023-01-10 16:04:00,DCA (Criança e Adolescente),Empoamento,True,True,0.6679
Furto,Pátio,2,30,8,2023-06-29 03:58:00,DRFC (Furtos),"Macrofotografia, Luz forense/lanterna, Empoamento",True,True,0.4178
Furto d'água,Pátio,2,11,0,2023-05-30 09:58:00,DRFC (Furtos),Empoamento,True,False,0.2521
Explosão (com vítima),Estabelecimento Comercial,12,17,2,2023-04-30 00:30:00,2ª DP,"Empoamento, Luz forense/lanterna",False,False,0.4335
Morte Aparentemente Natural,Terreno Baldio,0,41,3,2023-11-29 04:36:00,2ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",False,False,0.1423
Maus Tratos de Animal,Residência,3,83,0,2023-03-23 12:57:00,DRFC (Furtos),Macrofotografia,True,False,0.2988
Local de Estupro e/ou Veículo Envolvido em Estupro,DP,3,21,2,2023-02-14 10:41:00,3ª DP,Empoamento,True,False,0.8679
Feminicídio,Terreno Baldio,5,37,1,2023-11-21 15:37:00,DEAM (Mulher),"Empoamento, Macrofotografia",True,True,1.0
Maus Tratos de Animal,Terreno Baldio,3,24,0,2023-06-28 20:57:00,DHPP (Homicídios),"Macrofotografia, Luz forense/lanterna",True,False,0.3341
Morte Aparentemente Natural,Residência,0,18,3,2023-05-07 10:33:00,2ª DP,Macrofotografia,False,False,0.1059
Eletroplessão,Terreno Baldio,2,14,0,2023-03-26 20:37:00,1ª DP,"Luz forense/lanterna, Empoamento, Macrofotografia",False,False,0.1424
Homicídio,Residência,0,23,0,2023-10-20 17:37:00,DRFC (Furtos),Macrofotografia,False,False,0.6876
Estelionato,Estabelecimento Comercial,6,18,2,2023-08-09 22:21:00,DRFC (Furtos),"Macrofotografia, Luz forense/lanterna, Empoamento",False,False,0.1384
Desmanche de Veículos,Hospital,10,22,1,2023-05-14 16:11:00,2ª DP,"Luz forense/lanterna, Macrofotografia",False,True,0.2831
Roubo Com Estupro,Hospital,9,43,0,2023-04-18 09:17:00,1ª DP,"Empoamento, Macrofotografia",True,False,0.8461
Roubo Com Estupro,Terreno Baldio,2,34,1,2023-12-29 13:42:00,2ª DP,"Empoamento, Macrofotografia, Luz forense/lanterna",True,True,0.9718
Desmanche de Veículos,Área Rural,0,6,1,2023-10-11 13:22:00,DHPP (Homicídios),"Luz forense/lanterna, Macrofotografia",False,False,0.1479
Cadáver Encontrado,Terreno Baldio,2,16,2,2023-12-31 12:28:00,2ª DP,"Empoamento, Luz forense/lanterna",False,True,0.2526
Ameaça,Área Rural,0,6,2,2023-07-16 18:52:00,DEAM (Mulher),"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.3267
Dano,Área Rural,0,5,1,2023-03-18 06:23:00,DRFC (Furtos),"Luz forense/lanterna, Macrofotografia, Empoamento",True,True,0.4495
Receptação,Área Rural,5,20,5,2023-01-29 10:42:00,DRFC (Furtos),Luz forense/lanterna,False,False,0.1763
Aborto,DP,0,26,3,2023-04-17 19:31:00,1ª DP,"Macrofotografia, Luz forense/lanterna",True,True,0.4827
Furto d'água,Residência,0,25,2,2023-07-19 20:18:00,3ª DP,"Macrofotografia, Luz forense/lanterna",True,True,0.4586
Afogamento,Terreno Baldio,0,7,2,2023-06-09 05:24:00,1ª DP,Empoamento,True,False,0.3468
Abandono de Incapaz,DP,2,9,2,2023-02-03 00:21:00,DCA (Criança e Adolescente),"Empoamento, Luz forense/lanterna",True,False,0.8277
Furto de Energia Elétrica ou Termodinâmica,DP,2,29,2,2023-10-07 12:49:00,3ª DP,Luz forense/lanterna,True,False,0.3317
Eletroplessão,DP,2,11,0,2023-07-08 19:08:00,1ª DP,Empoamento,False,False,0.1108
Morte Aparentemente Natural,Residência,2,6,0,2023-06-25 01:56:00,DRFC (Furtos),"Empoamento, Luz forense/lanterna, Macrofotografia",False,False,0.1648
Morte Aparentemente Natural,Residência,0,12,0,2023-12-07 23:52:00,DEAM (Mulher),"Macrofotografia, Luz forense/lanterna",False,False,0.1166
Desmanche de Veículos,Pátio,1,11,0,2023-06-07 13:56:00,DRFC (Furtos),"Luz forense/lanterna, Macrofotografia, Empoamento",False,True,0.3151
Tentativa de Suicídio,Terreno Baldio,2,95,1,2023-09-23 03:39:00,2ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",True,False,0.2812
Dano,Área Rural,10,5,4,2023-09-30 13:31:00,1ª DP,"Luz forense/lanterna, Macrofotografia",False,True,0.3458
Dano,Via Pública,5,13,0,2023-04-11 12:54:00,DRFC (Furtos),Luz forense/lanterna,False,False,0.1686
Veículo Localizado (furtado ou roubado),Pátio,1,46,1,2023-04-08 12:27:00,DEAM (Mulher),Empoamento,False,False,0.1742
Disparo de Arma de Fogo,Pátio,0,38,2,2023-01-25 20:13:00,DHPP (Homicídios),Macrofotografia,True,False,0.5281
Arremesso de Projétil,Estabelecimento Comercial,1,8,2,2023-11-04 21:54:00,1ª DP,Luz forense/lanterna,True,True,0.4445
Tentativa de Suicídio,Hospital,4,5,4,2023-09-26 14:27:00,3ª DP,Empoamento,False,False,0.1288
Feto Encontrado,Residência,1,19,2,2023-02-17 06:28:00,2ª DP,"Macrofotografia, Luz forense/lanterna, Empoamento",False,True,0.8357
Dano Seguido de Lesão Corporal,DP,5,25,1,2023-09-13 21:15:00,2ª DP,Luz forense/lanterna,True,False,0.5635
Roubo,Pátio,0,34,1,2023-02-06 00:07:00,3ª DP,"Empoamento, Luz forense/lanterna",False,False,0.4107
Homicídio,Terreno Baldio,1,31,0,2023-09-22 03:17:00,DRFC (Furtos),Luz forense/lanterna,False,False,0.6504
Aborto,Pátio,1,29,5,2023-05-18 07:37:00,2ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",False,True,0.2937
Exercício Arbitrário das Próprias Razões,DP,4,8,0,2023-12-25 00:47:00,2ª DP,Macrofotografia,False,False,0.1051
Violação de Sepultura,Terreno Baldio,3,73,2,2023-04-09 15:20:00,3ª DP,"Luz forense/lanterna, Empoamento",True,True,0.4682
Ossada Encontrada,Estabelecimento Comercial,7,25,0,2023-07-23 16:24:00,DRFC (Furtos),"Macrofotografia, Luz forense/lanterna, Empoamento",True,False,0.3264
Dano Seguido de Lesão Corporal,Hospital,6,18,0,2023-08-11 23:09:00,DEAM (Mulher),"Empoamento, Luz forense/lanterna",True,True,0.674
Tráfico de Entorpecentes,Estabelecimento Comercial,0,9,3,2023-11-29 00:22:00,DHPP (Homicídios),"Empoamento, Macrofotografia",True,True,0.4784
Pichação,Terreno Baldio,4,22,1,2023-12-27 15:50:00,DHPP (Homicídios),"Macrofotografia, Luz forense/lanterna, Empoamento",True,False,0.2698
Adulteração de Placa e/ou Lacre,Estabelecimento Comercial,5,18,0,2023-03-18 06:22:00,DEAM (Mulher),"Luz forense/lanterna, Empoamento",False,False,0.17
Tentativa de Suicídio,Via Pública,2,16,0,2023-09-13 22:14:00,DRFC (Furtos),Macrofotografia,True,True,0.4061
Disparo de Arma de Fogo,Via Pública,0,6,1,2023-05-16 21:13:00,3ª DP,Empoamento,True,False,0.554
Estelionato,Via Pública,0,7,1,2023-06-02 00:48:00,1ª DP,Macrofotografia,True,True,0.4708
Tentativa de Homicídio,Terreno Baldio,6,54,0,2023-07-19 15:44:00,3ª DP,"Luz forense/lanterna, Empoamento",False,False,0.7444
Disparo de Arma de Fogo,Estabelecimento Comercial,11,43,4,2023-04-06 04:54:00,DCA (Criança e Adolescente),Empoamento,True,False,0.5102
Abandono de Incapaz,Via Pública,9,28,3,2023-02-08 07:54:00,DHPP (Homicídios),"Empoamento, Luz forense/lanterna",False,True,0.8228
Ameaça,Área Rural,3,35,0,2023-09-22 14:21:00,DEAM (Mulher),"Empoamento, Macrofotografia, Luz forense/lanterna",True,False,0.3077
Infanticídio,DP,1,7,0,2023-03-02 19:04:00,3ª DP,"Luz forense/lanterna, Macrofotografia",True,False,0.8722
Homicídio,DP,0,13,0,2023-09-28 04:15:00,3ª DP,Macrofotografia,False,False,0.7175
Aborto,DP,4,17,2,2023-02-07 19:19:00,2ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",False,False,0.1714
Latrocínio e/ou Tentativa de Latrocínio,Hospital,0,21,1,2023-12-18 09:31:00,1ª DP,Empoamento,True,True,0.9807
Estelionato,Estabelecimento Comercial,0,11,1,2023-09-01 14:36:00,3ª DP,"Luz forense/lanterna, Empoamento",False,False,0.1769
Dano Seguido de Lesão Corporal,Estabelecimento Comercial,1,9,0,2023-12-19 19:43:00,DEAM (Mulher),"Luz forense/lanterna, Empoamento, Macrofotografia",False,True,0.5831
Suicídio,DP,8,42,3,2023-09-22 05:35:00,DHPP (Homicídios),"Empoamento, Macrofotografia, Luz forense/lanterna",False,False,0.1811
Desmanche de Veículos,Via Pública,1,69,1,2023-11-14 07:52:00,DHPP (Homicídios),"Luz forense/lanterna, Macrofotografia",False,False,0.1703
Extorsão,Área Rural,1,47,2,2023-02-10 15:52:00,2ª DP,"Luz forense/lanterna, Macrofotografia",False,False,0.4083
Abandono de Incapaz,DP,0,26,1,2023-08-23 03:01:00,3ª DP,Empoamento,True,True,0.9671
Maus Tratos de Animal,DP,0,11,2,2023-11-22 00:57:00,2ª DP,Empoamento,False,False,0.184
Maus Tratos de Animal,Pátio,6,14,0,2023-07-28 20:58:00,3ª DP,"Empoamento, Macrofotografia, Luz forense/lanterna",False,True,0.3222
Violação de Sepultura,Hospital,2,7,0,2023-01-14 14:27:00,DRFC (Furtos),"Empoamento, Luz forense/lanterna, Macrofotografia",True,False,0.2952
Receptação,Terreno Baldio,0,11,1,2023-04-25 14:51:00,3ª DP,Luz forense/lanterna,True,True,0.4861
Roubo,Pátio,0,23,1,2023-02-27 17:01:00,2ª DP,"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.5593
Infanticídio,Terreno Baldio,1,5,0,2023-09-10 01:53:00,DEAM (Mulher),Empoamento,True,True,1.0
Furto,Residência,0,33,0,2023-03-19 20:21:00,DCA (Criança e Adolescente),Luz forense/lanterna,False,False,0.1695
Desmanche de Veículos,Terreno Baldio,2,76,1,2023-01-09 14:49:00,3ª DP,"Luz forense/lanterna, Empoamento, Macrofotografia",False,True,0.3421
Furto de Energia Elétrica ou Termodinâmica,Hospital,2,28,1,2023-09-06 01:30:00,3ª DP,"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.2798
Furto Qualificado (arrombamento),Via Pública,11,13,0,2023-05-18 11:14:00,2ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",False,True,0.2867
Tráfico de Entorpecentes,Via Pública,11,24,1,2023-12-18 03:57:00,2ª DP,"Empoamento, Macrofotografia, Luz forense/lanterna",True,False,0.2767
Lesão Corporal,Residência,7,11,2,2023-04-13 18:54:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Empoamento, Macrofotografia",True,False,0.5421
Furto de Energia Elétrica ou Termodinâmica,Residência,2,5,2,2023-09-06 21:22:00,DCA (Criança e Adolescente),"Empoamento, Macrofotografia, Luz forense/lanterna",False,True,0.3068
Explosão (com vítima),Estabelecimento Comercial,0,15,2,2023-10-28 12:10:00,DEAM (Mulher),"Macrofotografia, Empoamento",False,False,0.365
Ossada Encontrada,DP,0,7,0,2023-04-29 14:08:00,2ª DP,"Macrofotografia, Luz forense/lanterna",False,False,0.1786
Explosão (com vítima),Via Pública,0,9,3,2023-06-11 04:46:00,1ª DP,"Luz forense/lanterna, Macrofotografia",True,True,0.6792
Tentativa de Homicídio,Estabelecimento Comercial,0,47,0,2023-09-22 02:45:00,DHPP (Homicídios),"Empoamento, Macrofotografia, Luz forense/lanterna",True,False,0.8425
Abandono de Incapaz,Hospital,4,19,0,2023-06-04 19:08:00,DEAM (Mulher),Empoamento,False,True,0.8005
Ossada Encontrada,Área Rural,0,16,2,2023-06-25 12:01:00,DHPP (Homicídios),Luz forense/lanterna,True,False,0.2916
Incêndio (sem vítima),Pátio,5,48,0,2023-05-20 01:46:00,2ª DP,"Empoamento, Luz forense/lanterna",True,False,0.3071
Adulteração de Placa e/ou Lacre,DP,3,32,0,2023-10-20 18:55:00,1ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",True,False,0.2867
Feminicídio,Área Rural,7,16,0,2023-10-07 10:35:00,2ª DP,Macrofotografia,True,False,0.854
Abandono de Incapaz,Pátio,0,30,2,2023-10-18 15:27:00,DHPP (Homicídios),"Macrofotografia, Empoamento",False,True,0.8865
Morte Aparentemente Natural,Terreno Baldio,1,6,0,2023-07-22 19:31:00,1ª DP,Macrofotografia,False,True,0.3343
Veículo Localizado (furtado ou roubado),Hospital,3,38,2,2023-09-12 09:07:00,DRFC (Furtos),Empoamento,False,True,0.2547
Adulteração de Placa e/ou Lacre,Hospital,0,6,0,2023-10-15 06:01:00,3ª DP,Luz forense/lanterna,False,False,0.1831
Marca em Animal,Residência,2,5,0,2023-03-19 16:29:00,2ª DP,Empoamento,True,False,0.3275
Suicídio,Hospital,3,8,4,2023-06-06 20:41:00,DRFC (Furtos),"Empoamento, Luz forense/lanterna",False,False,0.1933
Maus Tratos de Animal,Área Rural,0,14,1,2023-07-01 12:37:00,DEAM (Mulher),"Macrofotografia, Empoamento, Luz forense/lanterna",True,True,0.4102
Incêndio (com vítima),Estabelecimento Comercial,2,9,2,2023-12-20 01:14:00,3ª DP,"Macrofotografia, Luz forense/lanterna",False,True,0.5843
Exercício Arbitrário das Próprias Razões,Terreno Baldio,0,32,1,2023-02-24 09:27:00,DHPP (Homicídios),Luz forense/lanterna,True,False,0.2575
Explosão (com vítima),Área Rural,2,9,2,2023-06-21 06:23:00,1ª DP,"Luz forense/lanterna, Empoamento, Macrofotografia",True,False,0.5711
Incêndio (sem vítima),Área Rural,0,16,3,2023-05-02 23:48:00,DCA (Criança e Adolescente),"Empoamento, Luz forense/lanterna, Macrofotografia",True,True,0.4457
Suicídio,Pátio,6,41,0,2023-07-05 17:46:00,3ª DP,Macrofotografia,False,False,0.1278
Abandono de Incapaz,Pátio,1,61,1,2023-12-23 11:46:00,DHPP (Homicídios),"Macrofotografia, Empoamento",True,False,0.8227
Pichação,Pátio,7,12,1,2023-09-03 18:31:00,DEAM (Mulher),Macrofotografia,True,True,0.4023
Tráfico de Entorpecentes,Via Pública,4,7,0,2023-05-11 20:31:00,1ª DP,"Macrofotografia, Empoamento",False,True,0.2553
Tráfico de Entorpecentes,Hospital,1,11,0,2023-11-01 14:02:00,1ª DP,Empoamento,False,False,0.1169
Ossada Encontrada,Via Pública,4,15,0,2023-04-01 17:44:00,DCA (Criança e Adolescente),"Empoamento, Luz forense/lanterna",True,False,0.3207
Disparo de Arma de Fogo,Terreno Baldio,5,21,0,2023-09-30 06:07:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Macrofotografia, Empoamento",False,False,0.4158
Pichação,Hospital,3,31,1,2023-08-27 14:18:00,DCA (Criança e Adolescente),"Empoamento, Luz forense/lanterna, Macrofotografia",True,False,0.3348
Exercício Arbitrário das Próprias Razões,Via Pública,1,22,0,2023-04-10 04:30:00,3ª DP,Macrofotografia,False,False,0.1398
Abandono de Incapaz,DP,1,6,1,2023-11-01 12:00:00,DCA (Criança e Adolescente),Luz forense/lanterna,True,True,0.993
Latrocínio e/ou Tentativa de Latrocínio,Terreno Baldio,3,17,0,2023-11-15 05:11:00,DCA (Criança e Adolescente),Luz forense/lanterna,True,False,0.8029
Eletroplessão,Terreno Baldio,0,7,1,2023-05-18 13:02:00,DHPP (Homicídios),"Macrofotografia, Empoamento",False,False,0.1497
Violação de Domicílio,Estabelecimento Comercial,0,14,0,2023-03-26 17:24:00,2ª DP,"Macrofotografia, Empoamento",False,False,0.1983
Furto em Interior de Veículo,Área Rural,5,9,1,2023-10-08 00:58:00,DHPP (Homicídios),"Empoamento, Luz forense/lanterna",True,False,0.3132
Violação de Sepultura,Via Pública,3,5,1,2023-04-18 14:05:00,DCA (Criança e Adolescente),"Empoamento, Luz forense/lanterna, Macrofotografia",True,True,0.4891
Pichação,Via Pública,3,43,0,2023-10-10 11:07:00,1ª DP,Empoamento,True,True,0.4788
Feto Encontrado,Estabelecimento Comercial,0,54,2,2023-10-16 15:55:00,DHPP (Homicídios),"Empoamento, Macrofotografia",True,False,0.8745
Infanticídio,Pátio,5,25,2,2023-07-23 19:44:00,DHPP (Homicídios),"Macrofotografia, Luz forense/lanterna",False,False,0.7227
Violação de Domicílio,Hospital,1,13,1,2023-08-20 07:59:00,DHPP (Homicídios),Luz forense/lanterna,False,False,0.1575
Extorsão,Pátio,3,19,0,2023-12-13 17:41:00,DHPP (Homicídios),Luz forense/lanterna,False,True,0.5158
Dano,Via Pública,0,13,1,2023-11-12 14:11:00,DRFC (Furtos),Luz forense/lanterna,True,False,0.3358
Roubo,Via Pública,0,9,0,2023-07-29 20:02:00,DRFC (Furtos),Luz forense/lanterna,False,False,0.3984
Estelionato,Residência,1,8,2,2023-04-17 08:24:00,DCA (Criança e Adolescente),"Macrofotografia, Empoamento",True,False,0.2881
Incêndio (com vítima),Pátio,4,11,3,2023-02-12 11:11:00,3ª DP,Luz forense/lanterna,True,False,0.5467
Furto d'água,DP,3,60,3,2023-08-02 07:16:00,2ª DP,"Macrofotografia, Luz forense/lanterna",False,True,0.2721
Local de Estupro e/ou Veículo Envolvido em Estupro,Via Pública,4,19,5,2023-02-28 19:30:00,DRFC (Furtos),"Luz forense/lanterna, Macrofotografia, Empoamento",False,False,0.6995
Homicídio,Terreno Baldio,1,10,1,2023-09-30 23:51:00,2ª DP,"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.8331
Adulteração de Placa e/ou Lacre,Pátio,0,6,0,2023-10-23 02:12:00,1ª DP,"Macrofotografia, Luz forense/lanterna, Empoamento",True,True,0.4297
Extorsão,Área Rural,3,6,1,2023-03-27 07:53:00,DRFC (Furtos),"Luz forense/lanterna, Macrofotografia, Empoamento",False,False,0.4216
Maus Tratos de Animal,DP,7,17,0,2023-01-01 16:25:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Macrofotografia",False,True,0.2517
Furto em Interior de Veículo,Estabelecimento Comercial,7,23,2,2023-05-23 14:45:00,DCA (Criança e Adolescente),"Empoamento, Macrofotografia, Luz forense/lanterna",True,False,0.2549
Arremesso de Projétil,Pátio,1,27,0,2023-09-16 03:28:00,2ª DP,Empoamento,False,True,0.2867
Infanticídio,Pátio,2,65,1,2023-01-15 10:04:00,DHPP (Homicídios),Macrofotografia,False,True,0.8082
Incêndio (sem vítima),Via Pública,2,7,0,2023-12-09 07:03:00,DRFC (Furtos),Luz forense/lanterna,True,False,0.3337
Feto Encontrado,Área Rural,1,51,1,2023-03-25 01:56:00,DHPP (Homicídios),"Empoamento, Luz forense/lanterna, Macrofotografia",True,False,0.8375
Feminicídio,DP,0,36,1,2023-10-14 07:44:00,DRFC (Furtos),"Macrofotografia, Empoamento, Luz forense/lanterna",True,True,0.9765
Abandono de Incapaz,Terreno Baldio,5,6,1,2023-06-25 10:28:00,1ª DP,Macrofotografia,False,False,0.6935
Exercício Arbitrário das Próprias Razões,DP,0,9,0,2023-12-04 09:43:00,DRFC (Furtos),Macrofotografia,True,False,0.3033
Furto,Área Rural,1,6,0,2023-12-06 14:42:00,1ª DP,"Empoamento, Luz forense/lanterna",True,False,0.3467
Disparo de Arma de Fogo,Via Pública,7,34,3,2023-10-13 07:03:00,3ª DP,Macrofotografia,True,False,0.5075
Disparo de Arma de Fogo,Pátio,0,52,0,2023-07-23 05:16:00,1ª DP,"Empoamento, Macrofotografia",True,True,0.6558
Feto Encontrado,DP,0,24,1,2023-11-10 02:20:00,1ª DP,Luz forense/lanterna,True,True,1.0
Roubo,Via Pública,2,59,2,2023-08-23 14:33:00,DHPP (Homicídios),"Luz forense/lanterna, Macrofotografia",True,True,0.6817
Incêndio (sem vítima),DP,0,64,1,2023-09-18 12:10:00,DRFC (Furtos),"Macrofotografia, Luz forense/lanterna, Empoamento",False,False,0.14
Violação de Sepultura,Estabelecimento Comercial,1,24,2,2023-11-11 06:36:00,1ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",False,False,0.1842
